Trade Date,Ref Px,Net Gamma,Net Delta,Call Wall,Put Wall,Vol Trigger,Data Release
2025-07-17,6263,3.1298,3547050909798,6500,5800,6265,2025-07-18
2025-07-18,6296,1.6493,3248446131347,6500,6100,6270,2025-07-21
2025-07-21,6296,1.7784,3304022713179,6400,6100,6295,2025-07-22
2025-07-22,6305,2.0203,3335393597120,6500,6100,6295,2025-07-23
2025-07-23,6309,3.0711,3387855039569,6400,6100,6315,2025-07-24
2025-07-24,6358,3.3458,3465116566905,6400,6100,6345,2025-07-25
2025-07-25,6388,3.1614,3518029354802,6500,5800,6345,2025-07-28
2025-07-28,6388,2.3034,3531767517920,6500,6345,6370,2025-07-29
2025-07-29,6370,1.3003,3573070303904,6500,6300,6370,2025-07-30
2025-07-30,6370,0.6052,3587816781403,6500,6300,6345,2025-07-31
2025-07-31,6339,0.5783,3566808064198,6500,6300,6345,2025-08-01
2025-08-01,6238,-1.0983,3569739042137,6500,6200,6270,2025-08-04
2025-08-04,6329,0.9425,3602909119195,6400,6295,6315,2025-08-05
2025-08-05,6299,0.2112,3588223474254,6500,6200,6315,2025-08-06
2025-08-06,6345,1.8935,3650116868029,6400,6200,6320,2025-08-07
2025-08-07,6340,0.9061,3659855360982,6400,6200,6340,2025-08-08
2025-08-08,6389,2.2086,3706621991989,6400,6200,6365,2025-08-11
2025-08-11,6373,1.7014,3707674795567,6500,6200,6345,2025-08-12
2025-08-12,6445,4.0018,3840448993299,6500,6000,6395,2025-08-13
2025-08-13,6466,3.684,3924137070737,6500,6440,6445,2025-08-14
2025-08-14,6468,3.511,3969423067648,6500,6000,6445,2025-08-15
2025-08-15,6449,1.8617,3638328801716,6500,6000,6445,2025-08-18
2025-08-18,6449,1.5649,3641145657008,6500,6435,6445,2025-08-19
2025-08-19,6411,-0.0051,3641735240317,6500,6300,6430,2025-08-20
2025-08-20,6395,0.599,3659696914672,6500,6300,6395,2025-08-21
2025-08-21,6370,-0.2662,3668517236858,6500,6300,6395,2025-08-22
2025-08-22,6466,2.2256,3734571085552,6500,6300,6445,2025-08-25
2025-08-25,6439,1.5628,3722977329810,6500,6440,6445,2025-08-26
2025-08-26,6465,1.6536,3791953202754,6500,6300,6445,2025-08-27
2025-08-27,6481,2.5555,3869569894757,6500,6300,6445,2025-08-28
2025-08-28,6501,3.3287,3909232049759,6500,6400,6450,2025-08-29
2025-08-29,6460,0.8598,3822480210145,6500,6400,6450,2025-09-02
2025-09-02,6415,-0.0397,3831588402655,6500,6375,6420,2025-09-03
2025-09-03,6448,0.3905,3855875285001,6500,6415,6440,2025-09-04
2025-09-04,6502,2.8952,3970839719007,6535,6455,6455,2025-09-05
2025-09-05,6481,1.4209,3923292428755,6600,6400,6470,2025-09-08
2025-09-08,6495,1.9938,3926412874925,6600,6300,6470,2025-09-09
2025-09-09,6512,2.3698,3969254402215,6600,6300,6495,2025-09-10
2025-09-10,6532,2.2322,4043111993403,6600,6300,6495,2025-09-11
2025-09-11,6587,4.4377,4193258529934,6600,6300,6495,2025-09-12
2025-09-12,6584,3.0567,4215870487468,6600,6300,6495,2025-09-15
2025-09-15,6615,2.9017,4332512211346,6650,6300,6495,2025-09-16
2025-09-16,6606,2.3085,4384990435191,6700,6300,6500,2025-09-17
2025-09-17,6600,2.4959,4453672288457,6650,6300,6500,2025-09-18
2025-09-18,6631,2.8125,4563336546010,6650,6400,6570,2025-09-19
2025-09-19,6664,2.0128,3553732471901,6700,6400,6620,2025-09-22
2025-09-22,6693,3.1192,3675062279263,6700,6500,6620,2025-09-23
2025-09-23,6656,0.8312,3689078722382,6700,6500,6665,2025-09-24
2025-09-24,6637,0.2454,3690241676972,6700,6500,6640,2025-09-25
2025-09-25,6604,-0.3534,3732568161207,6700,6500,6615,2025-09-26
2025-09-26,6643,0.7475,3775333068226,6700,6610,6640,2025-09-29
2025-09-29,6661,1.0822,3818286484934,6700,6500,6640,2025-09-30
2025-09-30,6688,1.5937,3769750046568,6700,6500,6655,2025-10-01
2025-10-01,6711,3.2145,3886996929144,6750,6500,6680,2025-10-02
2025-10-02,6715,2.3928,3929000366388,6800,6500,6695,2025-10-03
2025-10-03,6715,2.0633,3968066040777,6800,6500,6695,2025-10-06
2025-10-06,6740,2.7384,4018012172874,6800,6500,6695,2025-10-07
2025-10-07,6714,1.1016,4031736344223,6800,6680,6720,2025-10-08
2025-10-08,6753,3.1236,4102596853707,6775,6720,6725,2025-10-09
2025-10-09,6735,1.5799,4088619900723,6800,6650,6725,2025-10-10
2025-10-10,6552,-2.1711,4108418774722,7000,6500,6680,2025-10-13
2025-10-13,6654,-0.1014,4107070245823,7000,6600,6670,2025-10-14
2025-10-14,6644,-0.6914,4163276188813,7000,6500,6660,2025-10-15
2025-10-15,6671,0.2044,4211584943090,7000,6500,6680,2025-10-16
2025-10-16,6629,-1.3576,4288960762140,7000,6500,6640,2025-10-17
2025-10-17,6664,0.1174,3913083788691,7000,6500,6680,2025-10-20
2025-10-20,6735,1.9411,3972189754513,6800,6500,6715,2025-10-21
2025-10-21,6735,1.6517,3996520524199,6800,6500,6730,2025-10-22
2025-10-22,6699,0.4437,3979822174905,7000,6500,6690,2025-10-23
2025-10-23,6738,1.7953,4038242120683,6800,6500,6720,2025-10-24
2025-10-24,6791,2.5462,4130559722745,7000,6500,6745,2025-10-27
2025-10-27,6875,4.0655,4326226227964,6900,6840,6845,2025-10-28
2025-10-28,6890,3.5931,4425200928538,7000,6840,6745,2025-10-29
2025-10-29,6890,2.1169,4417742096459,7000,6500,6845,2025-10-30
2025-10-30,6822,1.0451,4356049086751,7000,6500,6825,2025-10-31
2025-10-31,6840,1.9113,4338267158332,7000,6500,6820,2025-11-03
2025-11-03,6851,1.5536,4342815207756,7000,6500,6845,2025-11-04
2025-11-04,6771,0.0594,4321272635515,7000,6700,6795,2025-11-05
2025-11-05,6796,1.2762,4357424031422,7000,6700,6815,2025-11-06
2025-11-06,6720,-0.6601,4352857068378,7000,6700,6770,2025-11-07
2025-11-07,6728,-0.4217,4364630368938,7000,6500,6730,2025-11-10
2025-11-10,6832,2.5032,4459091765644,7000,6500,6795,2025-11-11
2025-11-11,6846,2.89,4477576348280,6900,6500,6795,2025-11-12
2025-11-12,6850,2.5573,4504838022943,7000,6500,6845,2025-11-13
2025-11-13,6737,-0.7841,4464920444546,7000,6700,6780,2025-11-14
2025-11-14,6734,-0.5504,4450695971130,7000,6650,6770,2025-11-17
2025-11-17,6672,-2.0336,4475665526626,7000,6500,6730,2025-11-18
2025-11-18,6617,-1.6117,4485636547873,7000,6500,6715,2025-11-19
2025-11-19,6642,-1.1911,4543666305104,7000,6500,6710,2025-11-20
2025-11-20,6538,-2.8813,4607785406774,7000,6500,6710,2025-11-21
2025-11-21,6602,-1.3473,4279032972176,7000,6500,6670,2025-11-24
2025-11-24,6705,0.4726,4314729478701,7000,6500,6680,2025-11-25
2025-11-25,6812,2.5405,4433716553468,6800,6500,6730,2025-11-26
2025-11-26,6812,3.904,4517776514787,6850,6780,6785,2025-11-28
2025-11-28,6849,3.2081,4476740791088,6875,6810,6815,2025-12-01
2025-12-01,6812,1.934,4452203678374,7000,6500,6785,2025-12-02
2025-12-02,6829,2.3631,4494169554195,7000,6500,6795,2025-12-03
2025-12-03,6849,3.2422,4560807481411,7000,6500,6795,2025-12-04
2025-12-04,6857,2.3961,4592802476411,7000,6500,6795,2025-12-05
2025-12-05,6870,2.3274,4631713018754,7000,6500,6860,2025-12-08
2025-12-08,6870,0.9169,4677481613945,7000,6500,6845,2025-12-09
2025-12-09,6840,1.239,4691964381197,7000,6500,6845,2025-12-10
2025-12-10,6886,3.1364,4803101867633,7000,6500,6845,2025-12-11
2025-12-11,6901,3.0992,4873894110281,7000,6500,6845,2025-12-12
2025-12-12,6827,-0.0829,4828744588387,7000,6500,6845,2025-12-15
2025-12-15,6816,0.2434,4875155912927,7000,6500,6835,2025-12-16
2025-12-16,6800,0.2739,4929724456060,7000,6500,6795,2025-12-17
2025-12-17,6721,-1.8456,4961663193859,7000,6700,6785,2025-12-18
2025-12-18,6774,0.0732,5038017255849,7000,6500,6785,2025-12-19
2025-12-19,6834,0.9103,3354780792126,7000,6800,6835,2025-12-22
2025-12-22,6878,3.4414,3439856453206,6900,6855,6855,2025-12-23
2025-12-23,6909,6.4992,3562469903530,6920,6890,6895,2025-12-24
2025-12-24,6932,4.9266,3546887177629,7000,6700,6895,2025-12-26
2025-12-26,6929,4.1655,3547579593559,7000,6700,6895,2025-12-29
2025-12-29,6905,2.0847,3512007910641,7000,6700,6895,2025-12-30
2025-12-30,6896,1.2782,3515633990306,7000,6700,6895,2025-12-31
2025-12-31,6845,-0.6689,3403115068087,7000,6800,6875,2026-01-02
2026-01-02,6858,-0.6045,3412337295537,7000,6800,6875,2026-01-05
2026-01-05,6902,0.879,3472905429749,7000,6800,6895,2026-01-06
2026-01-06,6944,3.1315,3591658446854,7000,6700,6900,2026-01-07
2026-01-07,6920,0.722,3632782129325,7000,6700,6925,2026-01-08
2026-01-08,6921,0.5207,3686091316319,7000,6700,6900,2026-01-09
2026-01-09,6966,2.4711,3773150028070,7000,6700,6945,2026-01-12
2026-01-12,6977,2.4605,3871213771761,7000,6900,6945,2026-01-13
2026-01-13,6963,0.1866,3943821337936,7000,6900,6945,2026-01-14
2026-01-14,6926,-0.4252,3967926576941,7000,6800,6935,2026-01-15
2026-01-15,6944,0.0033,4063392399937,7000,6800,6945,2026-01-16
2026-01-16,6940,-0.2353,3504209397884,7100,6900,6940,2026-01-20
2026-01-20,6796,-3.1801,3607409855742,7100,6800,6925,2026-01-21
2026-01-21,6875,-0.5205,3583002888459,7000,6800,6900,2026-01-22
2026-01-22,6913,-0.2624,3616977068045,7000,6800,6925,2026-01-23
2026-01-23,6915,-0.3014,3614974658022,7000,6800,6925,2026-01-26
2026-01-26,6950,1.6167,3660892993450,7000,6900,6940,2026-01-27
2026-01-27,6978,2.1865,3768018348986,7050,6800,6940,2026-01-28
2026-01-28,6978,1.4792,3778400406858,7050,6900,6940,2026-01-29
2026-01-29,6969,0.4862,3771720830938,7100,6800,6940,2026-01-30
2026-01-30,6939,-0.5234,3746561954425,7100,6800,6940,2026-02-02
2026-02-02,6976,1.1188,3774876092530,7100,6800,6960,2026-02-03
2026-02-03,6917,-1.5154,3813774386243,7100,6800,6935,2026-02-04
2026-02-04,6882,-0.9714,3824019610856,7100,6800,6940,2026-02-05
2026-02-05,6798,-3.0357,3909683716467,7100,6800,6940,2026-02-06
2026-02-06,6932,0.5786,3879112026822,7000,6800,6915,2026-02-09
2026-02-09,6964,1.8599,3923007463743,7000,6800,6940,2026-02-10
2026-02-10,6941,0.6796,3927543270325,7100,6800,6940,2026-02-11
2026-02-11,6941,0.3758,3927910669900,7100,6800,6940,2026-02-12
2026-02-12,6832,-2.8884,3974185690067,7100,6800,6930,2026-02-13
2026-02-13,6836,-2.8848,4001369499669,7100,6800,6920,2026-02-17
2026-02-17,6843,-1.7305,3961733400864,7100,6800,6900,2026-02-18
2026-02-18,6881,-1.1226,3994245264758,7100,6800,6900,2026-02-19
2026-02-19,6861,-1.9425,4031962326412,7100,6800,6890,2026-02-20
2026-02-20,6909,-0.167,3785784594318,7000,6800,6900,2026-02-23
2026-02-23,6837,-1.9407,3813441616869,7100,6800,6890,2026-02-24
2026-02-24,6890,-0.1999,3857507943146,7100,6800,6890,2026-02-25
2026-02-25,6946,2.241,3987555402332,7000,6800,6895,2026-02-26
2026-02-26,6908,0.1018,3980478147264,7050,6800,6895,2026-02-27
2026-02-27,6878,-0.9729,4021868402358,7100,6800,6890,2026-03-02
2026-03-02,6881,-0.5929,4069460156186,7100,6800,6890,2026-03-03
2026-03-03,6816,-1.7249,4114966066609,7100,6700,6875,2026-03-04
2026-03-04,6869,-0.0914,4117756082216,7100,6800,6875,2026-03-05
2026-03-05,6830,-2.049,4174943849221,7100,6700,6870,2026-03-06
2026-03-06,6740,-2.4609,4276561228888,7100,6700,6830,2026-03-09
2026-03-09,6795,-1.3575,4330130596434,7000,6700,6800,2026-03-10
2026-03-10,6781,-1.5558,4349539234901,7100,6700,6830,2026-03-11
